events,time,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39
0,16.980150581793293,-0.06728271073477078,0.9101421997984543,-0.5450794286111583,-0.3980133534021492,0.6592667255560566,0.23760574519843045,1.2874772288956187,1.033593837324746,0.7289296505292463,0.05541090152720529,-0.030942315130108457,0.8082077757097944,-2.28022052715064,-0.5839117498051326,1.0512487055267101,0.773890387807737,0.19757616592865218,1.2285201458232153,-0.5005638051968905,0.43831486474989656,-2.022015862200965,0.17762680742529213,-0.7578251459467058,-0.7371752441993878,2.022437510460185,1.9252650418692414,-1.0452056897603013,-0.9338643310666718,-0.060872434921297874,0.7464538539057289,0.1855410631483141,-0.743509370441208,-1.224878709070786,-1.714477448044759,-0.20493134878262148,-1.5530126398149338,1.1848514206132175,-0.4788739530847915,-0.8122323397355261,-0.30156872332525614
1,4.254620123203286,0.3640849945754652,-1.154091869594552,-0.3362503627850539,-2.4860269003465634,1.7561785013186135,-0.6036932084029598,1.1347087881737106,-1.5861639703374688,0.5909523426654308,0.33277777825377897,-0.1357130233450245,0.41480531236571333,-1.3646991995657962,0.6145580854222183,-0.051490441022105024,-1.659824386683396,-0.24215012743458875,-0.06051830124034788,-0.40443475143650864,-0.44294592630288165,1.1259890218239754,0.24054578351841885,-0.6698214433495823,-0.4899010340351713,-0.4762749525973297,0.21266406546157257,0.46246830591167354,1.3448204469565737,-1.0194450540179902,1.247953415925741,0.07171519114883121,-1.2344685027525168,0.285617153786298,0.4467673394950476,0.5925653161001696,0.2579435755574363,-0.05514266711782501,0.42474501946116777,0.2559461419752781,-0.1181842416695382
1,15.025325119780971,0.603563732510356,0.03454425113987747,-2.2265735791121544,-0.3205096372310494,0.6454540833183503,-0.8083407664852261,2.4370210932371337,-0.9116189767073182,1.3370789591882049,0.6581177689049016,1.3372788075042146,-0.9022873134445262,-0.4088234737019848,0.6257732585290123,0.08079856475100987,1.084436193871231,0.44755065720031223,0.1450925628098474,-0.4454807948367173,-1.6049596069145575,-1.3145177100557073,-0.8285804243660413,-1.0502224291253361,-1.7738729490693856,2.3032634038784576,-1.5591045471431189,0.11555267276018255,-0.6391429582283771,0.97449437917385,2.0875777855726114,0.43471318642975987,-0.38487535634410397,-1.001072729101364,0.9475200404507226,-0.299186303004726,-1.0399559470242525,-0.5724055782826644,-0.36498791685068777,-1.3477135754125027,0.35116980296201655
0,16.980150581793293,0.6447450282554957,1.0996740678294477,-0.8040159717888886,0.32154301975705507,0.5460138829394926,-0.46580778170182285,0.22705960376948406,0.2204904460336275,0.28745976061781436,0.09872067670242816,0.5244425378781753,-2.4505707201632814,0.9623077733181693,0.9980286916600241,-1.5969377930496653,0.13018535986378219,0.8868244028336293,-1.0474652301914804,-1.0764101267627286,-0.6443802411251732,1.5558601185192393,1.4677392145383101,-1.6742968711709358,-0.4396442068888372,0.13259291625347683,-1.2380088735210857,0.1758147950742837,0.8876509287718084,1.2724990859791196,2.275585135681805,0.008668263840576609,0.7354206118061067,-2.562495350023163,-0.42425200376116273,-1.5441340745337582,1.4154817444379604,-0.9963902050785518,0.8089464862636226,0.21692308972996993,0.40776474161593057
0,16.980150581793293,-1.166242304045945,-0.07567194517359695,-0.15343695924722403,-2.559611567429693,0.05099598684174297,-0.4890984671197822,0.4210427370069673,-1.9190668152975516,-1.593141129392792,-1.1072894668014643,0.44995486027332127,-0.9272934873751973,-0.22313786715457817,0.1891136003408992,-0.08268753733918066,-0.6015559666847429,1.360656328019428,0.4650505556507163,-0.18063695285033982,0.0032752034165628194,-0.7115112385134019,-0.9364430008343455,2.3125316326924983,-0.7855103989903385,0.40028331237765147,1.0782734158765392,0.12333946718239278,-0.3672047591945727,-0.6104239003810903,-1.6278472792090495,0.8927438799683716,-0.9105647734960212,0.5051919947565916,-0.3353697048963852,-0.14430766218697538,-0.09261902753198979,1.0202537427860543,1.0213119277212772,-0.645515478431842,0.5616686761289712
0,16.980150581793293,0.24789031860286925,0.6160086686594684,-0.051050312909878146,-0.9473795204879625,-0.7134218521428082,-0.8380922438195163,-1.6581769187137925,-1.5360840426982485,-0.6822794391911776,-1.8258668451655544,1.2394534378146072,-0.8611867558874271,0.24874952613410353,2.0247985864691556,-0.9613627798314502,0.3430123270103171,-0.5990729370789569,-1.423050077467612,0.32693686928785354,-1.2155451995650195,-1.411490260931404,0.43297246506758746,0.5170791540169276,0.855391556255268,-0.5546340701031413,0.21504080164424982,0.892778595634367,1.891448321561697,0.19069526566358375,-0.7362483951196485,-0.13696063395570907,0.9205310165490446,-0.4513693550158894,-0.22755148122713162,-0.7364908066828478,-0.4657785379493055,-1.2291719758729294,-0.04652118266831074,-1.0556709238751292,-1.2893410885150989
0,16.980150581793293,0.2596263956993189,-0.7973365415164722,-1.2128578586648726,-0.0865881206411861,-0.7618718381402781,-1.3095816572320833,-0.2058302455286215,1.1020783548282453,1.8699437420216578,0.5475082753563804,0.5664664499112293,-0.36836015828166874,1.1950497221894905,0.18401201417671537,0.23943595713762297,-0.5891306774423587,-2.0865659686779425,-0.55304097020746,-0.13477463921355107,1.2872818762086728,0.7892159214309198,-0.09042282670549431,-0.9739895412610073,-1.1629696717365674,0.9273415245319075,1.2585267188332838,0.8025587193573384,1.0684379796195522,-0.9006547868856648,-1.0879633291747124,0.3588864163940786,0.47154502277916605,-0.4075185623350372,-0.42872926371030395,2.399429056931637,-1.3925905761929285,-0.35727489348331715,1.4268998567748299,-0.12356164936363292,0.8911059032871501
0,16.980150581793293,-0.9492095614744348,1.9461625654946075,0.26665894122417516,0.2990633163215735,0.3806522475984218,-0.030986792832002726,0.6493447290137416,1.0146618277121786,-0.7601081178556839,-0.0618553595392784,-0.7001120380624184,-0.3827435704109834,-0.1122641073586893,1.5237572040862892,1.0039786186075452,0.16213922332203967,-1.1288046637674525,-2.0448338885417914,-0.8242279600016686,-1.1388354988937994,-0.3597891973000584,1.3843910572237021,-0.7123302725852189,1.238894129675752,1.0511336508117084,-0.13027998699946508,-0.24011031813447326,0.08636740162858048,-0.7385340470964226,0.8323047990058386,0.18181687883652867,1.183976333896312,-0.3800364834846135,0.8210989874099852,0.6561540757676341,0.11920315734625143,1.6068034316434905,1.0232069066975003,-0.03700719315580556,-1.101552626157877
1,0.38329911019849416,0.721713369053061,-1.9180840906545018,-1.3201650908218012,-0.3177394196804578,1.442795455526788,0.9521879741756362,-0.9852874208581848,-0.5205547345580581,-1.4948376183373224,0.2806740977570277,-0.1555444335826118,-1.4544399677220714,-1.69354142598305,-0.7124694505001705,-1.0511964922090193,1.3907224280319521,-1.1483975606120085,-0.4917717508625737,0.02594086366562001,0.09809925024368725,2.004430003815128,-1.3651231583865624,0.26298300278999387,-0.36085523412997905,0.5221845198236927,-0.3238322311798212,0.18146689219713177,-0.4630040522832443,-0.3214386035472268,1.4616665283808563,0.10532510122336888,0.38021373182929885,0.6462065649171695,0.10189346895274436,-0.29956698392257086,1.0711529462806089,0.67627301375686,0.6798470079803236,-0.935579910671973,-0.46614806072834064
0,16.980150581793293,0.12588429189675931,-0.3948842982204253,-0.5034320899068634,-1.461581796982268,-1.2448024030885225,-0.1305017913966358,-0.07478248612093565,0.21265843081649283,-0.2808958754736676,1.4004811059542486,0.4247805808044054,-0.7421107361711157,0.2331411534406105,0.1382080099370706,-1.9641494222700868,0.2196597175898848,-0.957165234072356,-0.03433770506187388,0.6546594911164285,1.3951172088929993,-0.3841473128586071,-1.0947111974851094,1.1943922694630995,-0.6607015176237031,0.06974812879617676,-0.08106685830007054,0.39108228376713877,-0.2674060885142962,0.05841818623169915,-1.1834114339979738,0.04549159897958093,0.3688353304404622,-1.78708360590207,0.9075862160814903,0.4955766409214279,-0.3046329598366948,1.2173538268080595,1.462185747505401,-2.7340070634216285,2.322811584114702
0,16.980150581793293,0.09919612809865232,-0.24631268210228707,0.7967859347755292,-0.9411898934774791,0.4518854029833514,0.3748542375024659,-1.6624786690673712,-0.3760053121977942,0.34549016085852496,-0.6409451044520059,-0.4543231348061719,0.5876838594966994,1.2597290515475055,-2.232049914760223,0.18759917243181584,2.055582622923179,-1.3825656054667457,-0.4398254045425352,-0.677444501434095,0.5259333823828128,0.5620979064951988,0.7285841279940316,-1.509157360410002,0.2920782063920208,-0.4713543553828116,-0.04486112636899603,0.028297310124884876,-0.9306159933038585,1.2048448268791363,-0.6055197557574826,0.30452649293444106,-2.554165387712643,0.09066671711925421,-0.9772024989927498,2.012291991365791,-0.2576943468531808,1.093010857912509,1.0584658642476754,0.5540073019572114,0.09035192610864613
0,16.980150581793293,0.7920808438457316,0.2230423981300282,0.5797421034447872,0.5422706020598045,-0.7177151665463903,-0.4952175968224361,0.21893828126831327,-0.3981192088603198,-0.0654747090056563,-0.5452843076779031,-0.29818695965445396,0.23566168261594986,-0.13910357979469315,0.26665259431076105,0.1503577997728984,-0.49567818377877754,0.7635767789967384,-0.248701773809852,0.5191759432102006,1.2046592455454586,0.6466124489556142,1.7922168115322645,0.7675230257708036,-0.6890372537322963,1.2628762451907527,0.18519110220263346,0.22330387773783908,0.5148037770918397,-0.24757031281855646,-0.32757644496154736,0.2869663041563474,0.0486744046522015,-1.058467990238201,-1.1148806169163596,-0.6201053457086172,0.32724263264322223,-1.1226293802040932,1.6825384368882885,-0.697210298175934,0.7409995849518214
1,12.572210814510608,0.8037932107362462,-0.07618777176921866,-0.08538420301647136,0.5330156585938235,0.19060480449430575,0.19085347122995439,0.8000620065117072,1.2696665305766197,0.9991146569898715,-0.5106703945739883,-1.0602691125547015,0.49271149398762004,-0.8153875245588864,1.0276550022959254,0.9399791796174286,0.04513032665859172,-0.05946364517729888,-1.1062148762714579,-0.02918029990012677,0.9094383716380641,-0.2484721614283459,-1.1508058977215283,0.6879403782038255,-0.11155324982881033,-0.35541500205692994,-1.1986101878056912,-1.8101180022170351,-0.33501691296205494,1.0995459203303761,-1.090133411189311,-0.43800010118875815,0.6379279346819792,-0.12073825655443239,-2.207825546895119,-2.0206964799065483,0.19569091306311437,1.549251207261906,-1.1637058875861677,-1.0404992519866447,-0.29658397839044576
1,12.073921971252567,0.028169233506781917,-0.8012245313805088,-0.531034566564433,-1.8052347243243163,-1.4694256225931275,0.28759971411034285,1.0416493051078126,-0.8378615043065502,0.2574512778781473,0.3733756603384025,0.537250083728174,0.917591565631551,-0.23981781060670937,0.1300029610205613,0.6093419927759841,-0.7288393914782832,0.12112434705813782,-1.7402115155056994,1.177429560303708,-0.08975264331234575,0.7835458277511823,0.5672361429006022,-0.7316388330622523,0.039941675972609746,-0.2116357046316415,0.48084082536523876,0.051771990722195266,0.17078887974848503,-0.2792321233700111,0.6304300926916171,-1.087500685436918,1.6551565884374742,-1.3094294514184472,-0.5073997381488085,-1.1314742709461674,0.3569390601272117,-1.2997725136842044,0.7128888683014325,1.205934170977438,1.1872983727674948
1,16.32854209445585,0.5565018538865212,-1.6296371486856986,1.339257198438472,0.5459661898258116,0.4623202774618765,-2.4812009048958275,0.4265814533633427,-0.7197608584294021,-1.256738104640575,0.5998864032562785,-1.0887186965617641,2.68613216792717,0.9264688528142543,1.2399643250167338,-0.6872890022177842,0.5614204731979504,1.4976754273429105,-0.7708421581655079,-1.54329398157626,-2.0261133766339867,-0.08571792269801079,1.8870753536276585,0.01046526457007282,1.321507786835621,0.06018242980653824,0.6535769019104986,-0.2231443429975343,-1.6352252570992074,1.0491985294983361,-0.9221342815696691,0.9933893740992069,-0.7402473210805239,-0.8993609417589806,-0.29396488751376987,0.46799654853750144,1.5820356547097585,-0.6276171223188729,-0.3367111185217802,-0.19467935491226968,-0.9988323984980867
0,16.980150581793293,0.6380281534055636,-2.0501704965306473,0.9028761560052005,1.251624663102204,1.529590517167617,-0.3814618690172175,-0.8216035220886808,1.0132971157287287,2.1160083023896017,0.0838048215823894,-0.36890846356422974,1.0674447799567226,1.270331968300859,0.90077682846999,0.8639269673381434,-1.0817497229254311,-1.4950382674789173,-0.33530859161539756,1.0425766586592218,1.261391619412115,-0.06055038731745866,0.8377440640884585,-0.5910289534655024,0.7869358186251553,-1.2033387636415394,-0.1213739688673739,-0.8174125094835673,0.8820746113532747,0.1371515214716029,0.9582060454798905,-0.010518107181299073,2.9487427585876627,-0.5524006921612044,-0.7017239321822225,-0.6408969007740021,0.5561637749751978,0.3087005226801961,0.35939353043873035,-2.6549227603524486,0.3959889803489525
1,2.0314852840520192,2.4171389239142074,-0.632857191237705,0.020065701843764886,1.2822007210193611,1.8836829402996569,0.02109280401736873,-1.3815073283738184,1.1401352160483198,-1.0312948835422493,-0.7359729974622442,-0.8093691562987562,-0.5324624353560254,-0.692870369481406,0.6971961180271506,0.2873716568706201,0.8381292147855578,2.3271766730783727,-1.397338080816477,-0.22918267976684709,-0.7550222936855784,-0.32217074895047004,1.075142429285749,1.902605446422255,2.1557077926490424,0.8002050466890474,-0.20595531611025733,-0.6376319641520019,-0.4148731716888426,1.0063242214117583,3.028992544321846,0.23008126558686734,-0.007902598104154258,0.714730508524332,-2.2114926874981404,0.38736533670609047,-0.12482845738060264,0.05894176239852102,-1.90974841971027,-0.45561202813968155,-0.7454832253260135
0,16.980150581793293,-0.9120093389787928,-0.7072712744630086,-0.027098051778181663,-1.3987990203889957,0.8159633506733238,-0.675621039017099,0.3389096992850634,0.7375956139265337,-0.8374994057903266,0.7895277512485857,0.18384083496062847,0.5070431838997308,-0.7560896943396106,1.3445718941476998,1.4835874000802034,0.3361413997578787,-1.3144588159746204,0.263681497575963,-0.5822591608771257,-0.3926612055205381,2.716667874899962,-0.5880175733835348,0.4930440912993486,-0.30313975577410757,1.3035159392591165,-1.039071591890685,-0.6019485927037863,2.35351956870294,-0.9614552417181037,0.16081571676294823,-0.639484552341533,-0.7164997498571838,3.530225205198381,0.7574920375764768,0.12718166953852159,-0.5447151894022375,1.056323583603816,0.6269415832059521,0.6399141183320517,0.18080565720657238
0,16.980150581793293,-0.3720382868090825,0.1489353277814402,1.2648998232279767,-2.6340634439688886,0.7269942106955536,-0.17804343756595822,-0.673581407490882,-0.005330955368895704,0.9281478520644422,-0.6125793167193401,1.2542703611081039,-0.6721777226908785,0.17385959909276605,-1.9876936387467667,0.05213085396456364,0.754622719940363,1.6937645570293656,-0.5745723409020557,2.135473135491052,0.18388995238796246,0.4004224425345573,-1.5446618729313308,-0.6081586166153113,0.5614693173296545,0.4552410880765082,-0.40744651599986775,1.0372050723823942,0.8938762796643389,-0.8828689087000536,-0.706705326771143,1.6433544496978734,-1.2399328864875885,-0.07334913333792319,0.6495978292998394,0.6735741221708872,-0.9940199047295155,0.7933228971097354,-0.4108385993987701,0.4711826718007271,0.5181539780831539
0,16.980150581793293,1.0556421139948582,1.2203457820157813,0.02589192154819589,-1.505239512899575,-1.2496990600208977,-1.7169772797460272,0.04713837984510267,-0.2213074956106041,0.7368193324095531,-0.67796005066871,2.2348732031528686,1.2062300797605643,-0.8725288616314631,-0.0051905095720709464,-0.242962768713642,-0.14174862438347405,0.35746437173670603,-1.1642143980213704,1.0135516004573084,-1.0160972328853473,-1.8254291379909249,-0.3092288916745369,1.8622668144579784,0.8435360578828199,0.7987350765193774,-0.1909168136224034,-0.5616775796679595,-1.2095531152636558,-1.2237422668130868,0.9953094317233163,0.40759609102209815,0.8785575628031989,-0.7020930030794077,1.0065034105324124,0.38343469308895467,-1.115401852916832,0.2140834526474051,0.24836454908263034,1.994338354861465,-0.03456028975366234
0,16.980150581793293,-0.7881473003487165,-1.1595937156885872,-0.5269793743879511,0.1137536116908487,-0.3361997598981646,0.3415702655628777,0.830646105022149,-1.0178541273450505,1.410993134799261,0.5640894479209173,0.35715429083475364,0.33276575594535396,0.4807344271218851,-2.426664307920232,2.105107486948466,0.3051143071323226,1.267125712341415,-0.5618139299633156,1.080784922266455,1.467567711742544,-0.34710637685079504,0.6032795541867538,-0.8024907789343766,0.0980168496290938,-0.4585585954068726,0.6429688350075125,-1.0795073817137752,1.3335846745339799,1.7540231991200663,-1.2588970966643243,1.113249076311712,1.6115329481142027,-0.35309116698799337,-1.0926468722457594,1.3238380799467848,-1.7825270889476112,0.31948114105329606,-1.77005049783814,-0.4978956159016557,-0.03603706068324015
0,16.980150581793293,0.0056414802788906674,-1.4527885074619484,0.954387960084617,-0.1693779259294962,0.23823688949980631,-0.09363691312792814,0.6368622940568219,-1.0480225670219907,-1.1042156286808869,0.08492572923611835,0.9512900176380771,1.167096882017144,1.9956400026391734,0.8018838641910463,1.514661944924585,1.8824182582712774,-0.6182231487293083,1.7641152998463943,1.6114830535274915,0.24463078560643753,0.7920037335183912,0.8984394558036625,0.5920816954889904,0.8586499399989664,0.41505843788905106,-0.599965331717007,0.08547891450537226,-0.7544647101737064,-1.0301134533429313,-0.5801489709477033,-1.203176457494509,1.9210331034787362,-0.4826311142033106,-0.3261498111650348,-0.3471827512410014,-1.0596239019616107,3.4579435321720355,-0.40857196228354903,0.3102805575439116,-0.30126052572249856
